0.008793772404647043,1.0
0.008793772404647043,1.0
0.008793772404647043,1.0
0.008793772404647043,1.0

0.0051872132032222875,1.0
0.0051872132032222875,1.0
0.0051872132032222875,1.0
0.0051872132032222875,1.0

-0.01347225128551389,1.0
-0.01347225128551389,1.0
-0.01347225128551389,1.0
-0.01347225128551389,1.0

0.003697864386489956,1.0
0.003697864386489956,1.0
0.003697864386489956,1.0
0.003697864386489956,1.0

0.013873612369007908,1.0
0.013873612369007908,1.0
0.013873612369007908,1.0
0.013873612369007908,1.0

0.013582480421706993,1.0
0.013582480421706993,1.0
0.013582480421706993,1.0
0.013582480421706993,1.0

0.01780986036837806,1.0
0.01780986036837806,1.0
0.01780986036837806,1.0
0.01780986036837806,1.0

0.0039826784412099695,1.0
0.0039826784412099695,1.0
0.0039826784412099695,1.0
0.0039826784412099695,1.0

0.014782480246251712,1.0
0.014782480246251712,1.0
0.014782480246251712,1.0
0.014782480246251712,1.0

0.01598426418847289,1.0
0.01598426418847289,1.0
0.01598426418847289,1.0
0.01598426418847289,1.0

0.02110937337636255,1.0
0.02110937337636255,1.0
0.02110937337636255,1.0
0.02110937337636255,1.0

0.01206489639950346,1.0
0.01206489639950346,1.0
0.01206489639950346,1.0
0.01206489639950346,1.0

0.01758150061584248,1.0
0.01758150061584248,1.0
0.01758150061584248,1.0
0.01758150061584248,1.0

0.003794857740826098,1.0
0.003794857740826098,1.0
0.003794857740826098,1.0
0.003794857740826098,1.0

0.008401145546244177,1.0
0.008401145546244177,1.0
0.008401145546244177,1.0
0.008401145546244177,1.0

-0.006056924239056161,1.0
-0.006056924239056161,1.0
-0.006056924239056161,1.0
-0.006056924239056161,1.0

-5.434307554382069E-4,1.0
-5.434307554382069E-4,1.0
-5.434307554382069E-4,1.0
-5.434307554382069E-4,1.0

-0.006274898570448191,1.0
-0.006274898570448191,1.0
-0.006274898570448191,1.0
-0.006274898570448191,1.0

-0.010232327040193724,1.0
-0.010232327040193724,1.0
-0.010232327040193724,1.0
-0.010232327040193724,1.0

-0.02518781740127512,1.0
-0.02518781740127512,1.0
-0.02518781740127512,1.0
-0.02518781740127512,1.0

-0.029405761289321312,1.0
-0.029405761289321312,1.0
-0.029405761289321312,1.0
-0.029405761289321312,1.0

-0.03986827282404883,1.0
-0.03986827282404883,1.0
-0.03986827282404883,1.0
-0.03986827282404883,1.0

-0.04560464947444036,1.0
-0.04560464947444036,1.0
-0.04560464947444036,1.0
-0.04560464947444036,1.0

-0.03723618439986403,1.0
-0.03723618439986403,1.0
-0.03723618439986403,1.0
-0.03723618439986403,1.0

-0.051751068490870036,1.0
-0.051751068490870036,1.0
-0.051751068490870036,1.0
-0.051751068490870036,1.0

-0.06520670310054541,1.0
-0.06520670310054541,1.0
-0.06520670310054541,1.0
-0.06520670310054541,1.0

-0.06294384764239701,1.0
-0.06294384764239701,1.0
-0.06294384764239701,1.0
-0.06294384764239701,1.0

-0.06672792342294241,1.0
-0.06672792342294241,1.0
-0.06672792342294241,1.0
-0.06672792342294241,1.0

-0.06470910342165001,1.0
-0.06470910342165001,1.0
-0.06470910342165001,1.0
-0.06470910342165001,1.0

-0.07026149364245367,1.0
-0.07026149364245367,1.0
-0.07026149364245367,1.0
-0.07026149364245367,1.0

-0.09155061894010243,1.0
-0.09155061894010243,1.0
-0.09155061894010243,1.0
-0.09155061894010243,1.0

-0.10045077960735747,1.0
-0.10045077960735747,1.0
-0.10045077960735747,1.0
-0.10045077960735747,1.0

-0.09666319446840765,1.0
-0.09666319446840765,1.0
-0.09666319446840765,1.0
-0.09666319446840765,1.0

-0.08965221526290802,1.0
-0.08965221526290802,1.0
-0.08965221526290802,1.0
-0.08965221526290802,1.0

-0.09703948451130463,1.0
-0.09703948451130463,1.0
-0.09703948451130463,1.0
-0.09703948451130463,1.0

-0.10323880411287578,1.0
-0.10323880411287578,1.0
-0.10323880411287578,1.0
-0.10323880411287578,1.0

-0.11446463772298641,1.0
-0.11446463772298641,1.0
-0.11446463772298641,1.0
-0.11446463772298641,1.0

-0.1291640014080372,1.0
-0.1291640014080372,1.0
-0.1291640014080372,1.0
-0.1291640014080372,1.0

-0.13379985244953269,1.0
-0.13379985244953269,1.0
-0.13379985244953269,1.0
-0.13379985244953269,1.0

-0.12511529034280244,1.0
-0.12511529034280244,1.0
-0.12511529034280244,1.0
-0.12511529034280244,1.0

-0.12054877106117305,1.0
-0.12054877106117305,1.0
-0.12054877106117305,1.0
-0.12054877106117305,1.0

-0.1146861310911378,1.0
-0.1146861310911378,1.0
-0.1146861310911378,1.0
-0.1146861310911378,1.0

-0.12371625946590602,1.0
-0.12371625946590602,1.0
-0.12371625946590602,1.0
-0.12371625946590602,1.0

-0.13268050130805617,1.0
-0.13268050130805617,1.0
-0.13268050130805617,1.0
-0.13268050130805617,1.0

-0.13973286205970262,1.0
-0.13973286205970262,1.0
-0.13973286205970262,1.0
-0.13973286205970262,1.0

-0.1372516892436337,1.0
-0.1372516892436337,1.0
-0.1372516892436337,1.0
-0.1372516892436337,1.0

-0.1375584851824452,1.0
-0.1375584851824452,1.0
-0.1375584851824452,1.0
-0.1375584851824452,1.0

-0.1267201054520315,1.0
-0.1267201054520315,1.0
-0.1267201054520315,1.0
-0.1267201054520315,1.0

-0.11572100798223227,1.0
-0.11572100798223227,1.0
-0.11572100798223227,1.0
-0.11572100798223227,1.0

-0.12854430796105856,1.0
-0.12854430796105856,1.0
-0.12854430796105856,1.0
-0.12854430796105856,1.0

-0.12383901023046837,1.0
-0.12383901023046837,1.0
-0.12383901023046837,1.0
-0.12383901023046837,1.0

-0.10509299759069964,1.0
-0.10509299759069964,1.0
-0.10509299759069964,1.0
-0.10509299759069964,1.0

-0.109850261589288,1.0
-0.109850261589288,1.0
-0.109850261589288,1.0
-0.109850261589288,1.0

-0.11244069052266056,1.0
-0.11244069052266056,1.0
-0.11244069052266056,1.0
-0.11244069052266056,1.0

-0.10577527589234502,1.0
-0.10577527589234502,1.0
-0.10577527589234502,1.0
-0.10577527589234502,1.0

-0.10218797357521942,1.0
-0.10218797357521942,1.0
-0.10218797357521942,1.0
-0.10218797357521942,1.0

-0.08179060961207907,1.0
-0.08179060961207907,1.0
-0.08179060961207907,1.0
-0.08179060961207907,1.0

-0.07958572365995208,1.0
-0.07958572365995208,1.0
-0.07958572365995208,1.0
-0.07958572365995208,1.0

-0.08072185654547923,1.0
-0.08072185654547923,1.0
-0.08072185654547923,1.0
-0.08072185654547923,1.0

-0.09900396928702018,1.0
-0.09900396928702018,1.0
-0.09900396928702018,1.0
-0.09900396928702018,1.0

-0.09982638291730417,1.0
-0.09982638291730417,1.0
-0.09982638291730417,1.0
-0.09982638291730417,1.0

-0.09765340279434317,1.0
-0.09765340279434317,1.0
-0.09765340279434317,1.0
-0.09765340279434317,1.0

-0.10276958469638668,1.0
-0.10276958469638668,1.0
-0.10276958469638668,1.0
-0.10276958469638668,1.0

-0.09819122128613113,1.0
-0.09819122128613113,1.0
-0.09819122128613113,1.0
-0.09819122128613113,1.0

-0.10218218397771292,1.0
-0.10218218397771292,1.0
-0.10218218397771292,1.0
-0.10218218397771292,1.0

-0.09896138716240445,1.0
-0.09896138716240445,1.0
-0.09896138716240445,1.0
-0.09896138716240445,1.0

-0.1111576623759473,1.0
-0.1111576623759473,1.0
-0.1111576623759473,1.0
-0.1111576623759473,1.0

-0.11012361458391245,1.0
-0.11012361458391245,1.0
-0.11012361458391245,1.0
-0.11012361458391245,1.0

-0.12365478681683623,1.0
-0.12365478681683623,1.0
-0.12365478681683623,1.0
-0.12365478681683623,1.0

-0.13786999182377252,1.0
-0.13786999182377252,1.0
-0.13786999182377252,1.0
-0.13786999182377252,1.0

-0.12395724826458551,1.0
-0.12395724826458551,1.0
-0.12395724826458551,1.0
-0.12395724826458551,1.0

-0.13012876548417848,1.0
-0.13012876548417848,1.0
-0.13012876548417848,1.0
-0.13012876548417848,1.0

-0.13619401027358702,1.0
-0.13619401027358702,1.0
-0.13619401027358702,1.0
-0.13619401027358702,1.0

-0.14853932666741915,1.0
-0.14853932666741915,1.0
-0.14853932666741915,1.0
-0.14853932666741915,1.0

-0.15924410326311347,1.0
-0.15924410326311347,1.0
-0.15924410326311347,1.0
-0.15924410326311347,1.0

-0.13704095933924448,1.0
-0.13704095933924448,1.0
-0.13704095933924448,1.0
-0.13704095933924448,1.0

